part_number,quantity,material,procured_stock,length_mm,thickness_mm,bounds_local_mm,individual_export_guarded,status,notes
Y_STOP_R_REAR_BRACKET,1,"Welded A36 steel6.35 base/post,3 switch upright","Welded A36 steel6.35 base/post,3 switch upright",,,"[-0.0, 0.0, 0.0, 43.3, 50.0, 56.35]",False,ENGINEERING DEFINITION - REVIEW BEFORE FABRICATION,"Mechanical contact atY carriage268/1282;2 mm software margin to electrical trip273/1277,then5 mm to buffer. | Weld steel bracket continuously3 mm fillets along base/post. Switch holesØ2.5 pilot,tapM3×0.5 through3. Buffer holesØ3.3 pilot,tapM4×0.7 through6.35. | Low-speed commissioning crash buffer only. At600 mm/min and20 mm/s² stopping distance2.5 mm before latency; higher feeds need measured stop-distance verification."
Y_STOP_R_REAR_BUFFER,1,EPDM70A rubber8 mm,EPDM70A rubber8 mm,,,"[-0.0, 0.0, 0.0, 15.8, 8.0, 30.0]",False,ENGINEERING DEFINITION - REVIEW BEFORE FABRICATION,"Mechanical contact atY carriage268/1282;2 mm software margin to electrical trip273/1277,then5 mm to buffer. | Weld steel bracket continuously3 mm fillets along base/post. Switch holesØ2.5 pilot,tapM3×0.5 through3. Buffer holesØ3.3 pilot,tapM4×0.7 through6.35. | Low-speed commissioning crash buffer only. At600 mm/min and20 mm/s² stopping distance2.5 mm before latency; higher feeds need measured stop-distance verification."
Y_CAM_R_FRONT,1,Machined A36 steel cam and3 mm attachment web,Machined A36 steel cam and3 mm attachment web,,,"[-0.0, 0.0, 0.0, 26.8, 30.0, 28.3]",False,ENGINEERING DEFINITION - REVIEW BEFORE FABRICATION,"10 mm ramp reduces underside from1127 to1120.7, followed by20 mm flat land. Cam is a switch actuator, not a hard stop. | TwoM4×10 screws into8 mm-deep threads; adjust switch trip with bracket before final pinning."
STD_M6x55_SOCKET,4,"M6 class 8.8 socket screw, nominal threads","M6 class 8.8 socket screw, nominal threads",,,"[-5.0, -5.0, 0.0, 5.0, 5.0, 61.0]",True,PURCHASED ENVELOPE - VERIFY INTERFACE,
X_STOP_LEFT_BODY,1,Machined A36 steel stop block; left switch bracket welded3 mm fillets,Machined A36 steel stop block; left switch bracket welded3 mm fillets,,,"[0.0, 0.0, 0.0, 47.0, 52.4, 49.0]",False,ENGINEERING DEFINITION - REVIEW BEFORE FABRICATION,"Hard contact atheadX168/982. Normal soft travel175..975; home trip173 adjusted atlow speed. | Block20×45×26,2×Ø6.6 through45. Buffer screw threads:M4×0.7 depth10,Ø3.3 pilot11 frominner side. | Left switch bracket holes:Ø2.5 pilot,TAP M3×0.5 through3;switch screw torque0.39–0.59 N·m."
X_STOP_LEFT_BUFFER,1,EPDM70A rubber8,EPDM70A rubber8,,,"[0.0, 0.0, 0.0, 8.0, 14.0, 20.0]",False,ENGINEERING DEFINITION - REVIEW BEFORE FABRICATION,"Hard contact atheadX168/982. Normal soft travel175..975; home trip173 adjusted atlow speed. | Block20×45×26,2×Ø6.6 through45. Buffer screw threads:M4×0.7 depth10,Ø3.3 pilot11 frominner side. | Left switch bracket holes:Ø2.5 pilot,TAP M3×0.5 through3;switch screw torque0.39–0.59 N·m."
X_STOP_RIGHT_BODY,1,Machined A36 steel stop block; left switch bracket welded3 mm fillets,Machined A36 steel stop block; left switch bracket welded3 mm fillets,,,"[0.0, 0.0, 0.0, 20.0, 45.0, 26.0]",False,ENGINEERING DEFINITION - REVIEW BEFORE FABRICATION,"Hard contact atheadX168/982. Normal soft travel175..975; home trip173 adjusted atlow speed. | Block20×45×26,2×Ø6.6 through45. Buffer screw threads:M4×0.7 depth10,Ø3.3 pilot11 frominner side. | Left switch bracket holes:Ø2.5 pilot,TAP M3×0.5 through3;switch screw torque0.39–0.59 N·m."
X_STOP_RIGHT_BUFFER,1,EPDM70A rubber8,EPDM70A rubber8,,,"[0.0, 0.0, 0.0, 8.0, 14.0, 20.0]",False,ENGINEERING DEFINITION - REVIEW BEFORE FABRICATION,"Hard contact atheadX168/982. Normal soft travel175..975; home trip173 adjusted atlow speed. | Block20×45×26,2×Ø6.6 through45. Buffer screw threads:M4×0.7 depth10,Ø3.3 pilot11 frominner side. | Left switch bracket holes:Ø2.5 pilot,TAP M3×0.5 through3;switch screw torque0.39–0.59 N·m."
ISO7380_M4x8_BUTTON,2,M4×8 button-head screw7.6×2.2,M4×8 button-head screw7.6×2.2,,,"[-3.8, -3.8, 0.0, 3.8, 3.8, 10.2]",True,PURCHASED ENVELOPE - VERIFY INTERFACE,Cam web counterboreØ8×2.2 deep leaves0.8 mm;7.2 mm thread engagement. Cam carries only microswitch operating force.
X_HOME_CAM,1,A36 steel machined cam,A36 steel machined cam,,,"[0.0, 0.0, 0.0, 30.0, 20.0, 28.3]",False,ENGINEERING DEFINITION - REVIEW BEFORE FABRICATION,"30×20 ramp cam,10 mm ramp followed by20 mm land. TwoØ4.5 attachment holes."
